1st_flr_sf,bsmt_exposure,bsmt_qual,bsmtfin_sf_1,bsmtfin_type_1,exter_qual,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Others,exterior_1st_PreCast,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_2nd_HdBoard,exterior_2nd_MetalSd,exterior_2nd_Other,exterior_2nd_Others,exterior_2nd_PreCast,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,fence,fireplace_qu,fireplaces,foundation_Others,foundation_PConc,full_bath,garage_area,garage_cars,garage_finish,garage_type_Attchd,garage_type_Others,gr_liv_area,heating_qc,house_style_1Story,house_style_Others,id,kitchen_qual,lot_area,lot_config_Inside,lot_config_Others,lot_frontage_reg_imputed,lot_shape,mas_vnr_area,mas_vnr_type_CBlock,mas_vnr_type_None,mas_vnr_type_Others,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_Others,ms_zoning_Others,ms_zoning_RL,neigh_group,open_porch_sf,overall_qual,pid,roof_style_Gable,roof_style_Others,saleprice,total_bsmt_sf,totrms_abvgrd,wood_deck_sf,year_built,year_remod_add
891,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,462.0,2.0,3.0,1.0,0.0,1686,4.0,0.0,1.0,2476,3.0,7800,1.0,0.0,65.0,3.0,172.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,2,101,6.0,531376030,1.0,0.0,184000,891.0,8,144,2005,2005
1344,4.0,4.0,1309.0,6.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,784.0,4.0,3.0,1.0,0.0,1344,4.0,0.0,1.0,1590,2.0,7060,1.0,0.0,78.0,3.0,200.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,2,0,6.0,923202015,1.0,0.0,206300,1344.0,8,0,1997,1998
1652,1.0,3.0,149.0,4.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,2,928.0,3.0,1.0,0.0,1.0,1652,2.0,1.0,0.0,2913,2.0,11836,0.0,1.0,80.0928801386629,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,2,0,4.0,923226150,1.0,0.0,146500,1652.0,8,0,1970,1970
832,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,263.0,1.0,1.0,1.0,0.0,1337,2.0,0.0,1.0,149,2.0,8382,1.0,0.0,60.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,3.0,535180130,1.0,0.0,108000,832.0,5,0,1956,1956
1222,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,4.0,3.0,1,1.0,0.0,3,487.0,2.0,2.0,1.0,0.0,1920,3.0,0.0,1.0,2525,3.0,10192,1.0,0.0,102.0,2.0,143.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,3,98,6.0,534126060,1.0,0.0,170000,570.0,8,0,1968,1992
848,2.0,4.0,662.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,1,420.0,2.0,2.0,1.0,0.0,848,4.0,1.0,0.0,1470,3.0,4426,1.0,0.0,52.064072712096085,3.0,205.0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,3,0,5.0,907290250,1.0,0.0,145000,848.0,3,140,2004,2004
1055,1.0,4.0,435.0,5.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,2.0,1,1.0,0.0,2,440.0,2.0,2.0,1.0,0.0,1055,2.0,1.0,0.0,412,2.0,2280,0.0,1.0,24.0,3.0,0.0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,27,6.0,527453140,1.0,0.0,123000,1057.0,4,0,1975,1975
1291,2.0,4.0,1003.0,6.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,4.0,1,0.0,1.0,1,431.0,2.0,1.0,1.0,0.0,1291,4.0,1.0,0.0,1399,3.0,2887,1.0,0.0,44.0605657159018,3.0,0.0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,0,5.0,905351089,1.0,0.0,173000,1291.0,6,307,1996,1997
720,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,1,484.0,2.0,1.0,0.0,1.0,720,3.0,1.0,0.0,183,2.0,8520,1.0,0.0,60.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,5.0,902207140,1.0,0.0,105900,624.0,5,106,1928,2003
526,4.0,4.0,462.0,6.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,2.0,0.0,0,1.0,0.0,1,297.0,1.0,1.0,0.0,1.0,988,2.0,0.0,1.0,974,2.0,1596,1.0,0.0,21.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0,101,3.0,923225360,1.0,0.0,91000,462.0,5,120,1973,1973
986,1.0,3.0,312.0,4.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,3.0,1,1.0,0.0,2,295.0,1.0,1.0,1.0,0.0,1523,1.0,0.0,1.0,930,1.0,15600,1.0,0.0,78.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,0,4.0,909426090,1.0,0.0,158000,1067.0,7,0,1949,2005
864,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,572.0,2.0,2.0,1.0,0.0,1728,4.0,0.0,1.0,881,3.0,9313,1.0,0.0,65.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,56,6.0,907412020,1.0,0.0,190000,864.0,7,187,2004,2004
1239,4.0,4.0,560.0,2.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,2.0,1,0.0,1.0,1,477.0,2.0,3.0,1.0,0.0,1239,4.0,1.0,0.0,1180,3.0,11064,0.0,1.0,22.0,1.0,0.0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,24,7.0,533250110,0.0,1.0,217500,1230.0,4,172,1995,1995
1151,1.0,3.0,330.0,5.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,2,356.0,1.0,3.0,1.0,0.0,1955,3.0,0.0,1.0,1553,2.0,9000,1.0,0.0,75.0,3.0,162.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,4.0,910226040,1.0,0.0,165500,1151.0,7,0,1958,1958
860,1.0,3.0,275.0,3.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,4.0,1,1.0,0.0,1,234.0,1.0,1.0,1.0,0.0,1564,4.0,0.0,1.0,928,1.0,12000,1.0,0.0,75.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,4,0,6.0,909425060,1.0,0.0,174500,704.0,7,0,1941,1950
1204,3.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0.0,1,312.0,1.0,1.0,0.0,1.0,1204,3.0,0.0,1.0,1512,2.0,7692,1.0,0.0,62.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,1,0,3.0,908276140,1.0,0.0,100000,416.0,6,0,1954,1954
1329,1.0,3.0,923.0,5.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0.0,1,312.0,1.0,1.0,1.0,0.0,1329,2.0,1.0,0.0,3,3.0,14267,0.0,1.0,81.0,2.0,108.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,36,5.0,526351010,0.0,1.0,172000,1329.0,6,393,1958,1958
879,1.0,3.0,330.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,440.0,2.0,1.0,1.0,0.0,879,2.0,1.0,0.0,2140,2.0,9675,0.0,1.0,75.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,80,4.0,907202220,0.0,1.0,120000,864.0,5,0,1975,1975
841,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,294.0,1.0,1.0,0.0,1.0,841,3.0,1.0,0.0,553,2.0,8400,1.0,0.0,60.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,2,0,3.0,531477020,1.0,0.0,82000,721.0,4,250,1950,1950
900,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,1,649.0,2.0,1.0,0.0,1.0,1312,4.0,0.0,1.0,2594,2.0,7500,1.0,0.0,50.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,28,5.0,535354130,1.0,0.0,127000,784.0,6,0,1947,1950
1134,1.0,4.0,319.0,3.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,4.0,1,1.0,0.0,1,396.0,2.0,1.0,0.0,1.0,2058,1.0,0.0,1.0,1314,2.0,9600,1.0,0.0,60.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0,0,5.0,902305080,1.0,0.0,129500,735.0,8,0,1917,1950
1360,3.0,4.0,1036.0,6.0,3.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,5.0,1,1.0,0.0,1,565.0,2.0,2.0,1.0,0.0,1360,3.0,1.0,0.0,366,3.0,5814,0.0,1.0,58.34824889853894,2.0,0.0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,0,7.0,527182110,1.0,0.0,187500,1220.0,4,63,1984,1984
1786,4.0,5.0,1538.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,715.0,3.0,2.0,1.0,0.0,1786,4.0,1.0,0.0,1462,3.0,14860,0.0,1.0,89.03113892460962,1.0,240.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,35,7.0,907255060,0.0,1.0,300000,1778.0,6,182,2002,2003
1097,1.0,3.0,416.0,3.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,2.0,4.0,1,1.0,0.0,2,495.0,2.0,2.0,1.0,0.0,1993,3.0,0.0,1.0,2541,2.0,14803,0.0,1.0,88.87097297968089,2.0,252.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,66,5.0,534250300,1.0,0.0,190000,825.0,8,0,1971,1971
986,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,3.0,0.0,0,1.0,0.0,2,280.0,1.0,1.0,0.0,1.0,1362,1.0,0.0,1.0,2088,2.0,7550,1.0,0.0,50.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,3.0,905480090,0.0,1.0,96000,951.0,7,0,1920,1950
1112,1.0,4.0,812.0,6.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,2,438.0,2.0,3.0,1.0,0.0,1550,4.0,0.0,1.0,527,3.0,8125,1.0,0.0,65.0,3.0,100.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,1.0,0.0,4,168,6.0,528480130,1.0,0.0,241000,1092.0,7,0,2006,2007
1696,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3.0,1,1.0,0.0,1,349.0,1.0,2.0,1.0,0.0,1696,2.0,1.0,0.0,1824,2.0,13673,0.0,1.0,40.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,30,4.0,532376090,1.0,0.0,143900,1140.0,8,0,1962,1962
546,1.0,3.0,408.0,3.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,286.0,1.0,1.0,0.0,1.0,1092,2.0,0.0,1.0,2918,2.0,1533,1.0,0.0,21.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0,0,3.0,923228180,1.0,0.0,87550,546.0,5,0,1970,1970
1752,1.0,5.0,456.0,6.0,4.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,4.0,1,0.0,1.0,2,576.0,2.0,2.0,1.0,0.0,1752,4.0,1.0,0.0,49,4.0,7658,1.0,0.0,61.0,3.0,412.0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,82,8.0,528180070,0.0,1.0,319900,1752.0,6,196,2005,2005
1102,4.0,5.0,205.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,675.0,3.0,3.0,0.0,1.0,2473,4.0,0.0,1.0,2332,3.0,12292,0.0,1.0,63.0,2.0,184.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,4,39,8.0,527210050,0.0,1.0,356383,1094.0,11,246,2006,2006
1800,1.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,702.0,2.0,3.0,1.0,0.0,1800,4.0,1.0,0.0,826,4.0,11923,0.0,1.0,122.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,136,8.0,906380100,1.0,0.0,239000,1800.0,7,288,2007,2007
1108,3.0,4.0,228.0,4.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,783.0,3.0,3.0,1.0,0.0,2197,4.0,0.0,1.0,1108,3.0,10010,1.0,0.0,91.0,3.0,320.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,4,99,6.0,528365080,0.0,1.0,287500,1080.0,9,385,1993,1994
854,1.0,3.0,360.0,3.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,660.0,2.0,1.0,0.0,1.0,1382,2.0,0.0,1.0,2041,2.0,12358,1.0,0.0,81.70564985441229,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,4.0,903475040,1.0,0.0,128500,720.0,7,237,1941,1950
847,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,433.0,2.0,3.0,0.0,1.0,1733,4.0,0.0,1.0,57,3.0,8577,1.0,0.0,63.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,48,6.0,528240130,1.0,0.0,185088,847.0,7,144,2004,2004
1402,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,625.0,2.0,2.0,1.0,0.0,1402,4.0,1.0,0.0,520,3.0,8640,1.0,0.0,72.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,4,126,6.0,528458060,0.0,1.0,229800,1402.0,7,205,2008,2008
887,1.0,3.0,516.0,5.0,2.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,288.0,1.0,2.0,1.0,0.0,887,2.0,1.0,0.0,2305,2.0,10447,1.0,0.0,62.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,4.0,923425030,1.0,0.0,124500,864.0,5,140,1984,1984
1051,1.0,3.0,758.0,5.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,504.0,2.0,2.0,1.0,0.0,1051,3.0,1.0,0.0,2533,2.0,9600,0.0,1.0,80.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,4.0,534201230,1.0,0.0,142000,1051.0,6,0,1968,1968
755,1.0,3.0,305.0,4.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,1,216.0,1.0,1.0,0.0,1.0,1510,4.0,0.0,1.0,2852,2.0,4899,0.0,1.0,69.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,1,0,5.0,909250200,1.0,0.0,149000,755.0,6,0,1920,1950
1656,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,2,506.0,2.0,1.0,0.0,1.0,1656,2.0,1.0,0.0,1198,2.0,9246,1.0,0.0,87.0,2.0,564.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,3,211,4.0,534250010,1.0,0.0,135000,1656.0,8,0,1973,1973
958,1.0,4.0,120.0,5.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,3.0,1,1.0,0.0,2,440.0,2.0,2.0,1.0,0.0,958,2.0,1.0,0.0,1681,2.0,4928,1.0,0.0,54.42070921103314,2.0,0.0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,205,5.0,527452100,1.0,0.0,128000,1078.0,5,0,1976,1976
3228,1.0,4.0,1231.0,6.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,4.0,1,0.0,1.0,3,546.0,2.0,2.0,1.0,0.0,3228,4.0,1.0,0.0,1773,3.0,12692,1.0,0.0,82.72108098334999,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,75,7.0,528366050,0.0,1.0,430000,3200.0,10,264,1992,1993
1040,1.0,3.0,812.0,3.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,686.0,2.0,3.0,0.0,1.0,1040,2.0,1.0,0.0,1825,2.0,7476,0.0,1.0,84.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,4.0,532377050,1.0,0.0,145000,1040.0,5,188,1968,1968
661,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,4.0,1,0.0,1.0,2,552.0,2.0,1.0,0.0,1.0,1250,4.0,0.0,1.0,2208,2.0,5362,0.0,1.0,53.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,0,4.0,909254150,1.0,0.0,139000,661.0,8,242,1910,2003
1140,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,1,1.0,0.0,3,477.0,2.0,3.0,0.0,1.0,1868,4.0,0.0,1.0,1646,2.0,12090,1.0,0.0,78.0,3.0,74.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,3,112,5.0,527302020,0.0,1.0,178000,585.0,7,268,1984,2003
1632,4.0,5.0,1082.0,6.0,4.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,5.0,1,0.0,1.0,2,1150.0,4.0,3.0,0.0,1.0,2790,4.0,0.0,1.0,1060,4.0,12539,1.0,0.0,96.0,3.0,468.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,4,200,9.0,528118090,0.0,1.0,460000,1620.0,10,30,2005,2006
1445,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,2,441.0,2.0,1.0,0.0,1.0,2134,3.0,0.0,1.0,748,3.0,11888,1.0,0.0,80.25499266321779,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,0,60,5.0,903400220,1.0,0.0,214500,844.0,10,0,1916,1994
948,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,1928,3.0,0.0,1.0,2846,2.0,7082,1.0,0.0,63.548261646531905,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,1,0,4.0,909131125,1.0,0.0,160000,686.0,10,0,1916,1995
1022,1.0,4.0,772.0,5.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,4.0,3.0,1,0.0,1.0,2,390.0,2.0,2.0,0.0,1.0,2060,4.0,0.0,1.0,493,3.0,8755,0.0,1.0,69.81906143555167,2.0,298.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,0,6.0,528292070,1.0,0.0,214000,992.0,8,0,1999,1999
861,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,1.0,1,162.0,1.0,1.0,0.0,1.0,1378,3.0,0.0,1.0,694,3.0,4080,1.0,0.0,68.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,5.0,902103100,1.0,0.0,128900,901.0,6,54,1935,1998
1622,3.0,3.0,1159.0,4.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,3.0,1,1.0,0.0,1,1356.0,4.0,3.0,0.0,1.0,1622,4.0,1.0,0.0,2283,2.0,32463,1.0,0.0,129.32960786897578,3.0,149.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,2,0,3.0,923205025,1.0,0.0,168000,1249.0,7,439,1961,1975
955,3.0,5.0,745.0,6.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,4.0,1,0.0,1.0,2,880.0,3.0,3.0,1.0,0.0,1880,4.0,0.0,1.0,1800,4.0,12217,1.0,0.0,112.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,1.0,0.0,4,127,7.0,528458150,0.0,1.0,310013,955.0,8,168,2007,2007
1088,1.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,461.0,2.0,2.0,1.0,0.0,1088,4.0,1.0,0.0,1632,3.0,3696,1.0,0.0,48.432905181055965,3.0,0.0,0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,74,7.0,527182040,1.0,0.0,170000,1074.0,5,0,1986,1986
